839,58,7,open,7
840,58,8,closed,8
841,58,9,closed,9
842,58,10,closed,10
843,58,11,closed,11
844,58,12,closed,12
845,58,13,open,13
846,58,14,closed,14
847,58,15,closed,15
848,58,16,open,16
849,59,1,closed,1
850,59,2,closed,2
851,59,3,closed,3
852,59,4,closed,4
853,59,5,open,5
854,59,6,closed,6
855,59,7,closed,7
856,59,8,closed,8
857,59,9,closed,9
858,59,10,closed,10
859,59,11,open,11
860,59,12,closed,12
861,59,13,closed,13
862,59,14,closed,14
863,59,15,closed,15
864,59,16,closed,16
865,60,1,closed,1
866,60,2,closed,2
867,60,3,closed,3
868,60,4,closed,4
869,60,5,open,5
870,60,6,closed,6
871,60,7,closed,7
872,60,8,open,8
873,60,9,closed,9
874,60,10,closed,10
875,60,11,open,11
876,60,12,closed,12
877,60,13,closed,13
878,60,14,closed,14
879,60,15,closed,15
880,60,16,closed,16
881,61,1,closed,1
882,61,2,closed,2
883,61,3,closed,3
884,61,4,closed,4
885,61,5,open,5
886,61,6,closed,6
887,61,7,closed,7
888,61,8,open,8
889,61,9,closed,9
890,61,10,closed,10
891,61,11,open,11
892,61,12,open,12
893,61,13,closed,13
894,61,14,closed,14
895,61,15,closed,15
896,61,16,closed,16
897,62,1,closed,1
898,62,2,closed,2
899,62,3,closed,3
900,62,4,closed,4
901,62,5,open,5
902,62,6,closed,6
903,62,7,closed,7
904,62,8,closed,8
905,62,9,closed,9
906,62,10,closed,10
907,62,11,closed,11
908,62,12,open,12
909,62,13,closed,13
910,62,14,closed,14
911,62,15,closed,15
912,62,16,closed,16
913,63,1,closed,1
914,63,2,closed,2
915,63,3,closed,3
916,63,4,closed,4
917,63,5,open,5
918,63,6,closed,6
919,63,7,closed,7
920,63,8,open,8
921,63,9,open,9
922,63,10,closed,10
923,63,11,open,11
924,63,12,open,12
925,63,13,closed,13
926,63,14,closed,14
927,63,15,closed,15
928,63,16,closed,16
929,64,1,closed,1
930,64,2,closed,2
931,64,3,closed,3
932,64,4,closed,4
933,64,5,closed,5
934,64,6,closed,6
935,64,7,closed,7
936,64,8,closed,8
937,64,9,closed,9
938,64,10,closed,10
939,64,11,closed,11
940,64,12,closed,12
941,64,13,closed,13
942,64,14,closed,14
943,64,15,closed,15
944,64,16,closed,16
